titulo,orgao,vagas,salario,salario_numerico,escolaridade,status,cidade,estado,data_coleta,fonte,link
Prefeitura de Cairu,,55,"R$ 3.631,98",3631.98,Superior,,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-cairu-ba-abre-54-vagas-em-novo-concurso-publico
Prefeitura de Jaguaquara,,45,"R$ 3036,00",3036.0,Ensino Médio,,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-jaguaquara-ba-abre-inscricoes-para-edital-de-processo-seletivo-e-concurso-publico
Prefeitura de Palmas de Monte Alto,,4,"R$ 2500,00",2500.0,Superior,,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-palmas-de-monte-alto-ba-abre-inscricoes-para-edital-de-concurso-publico
Prefeitura de Santo Estêvão,,275,"R$ 4.318,18",4318.18,Superior,,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-santo-estevao-ba-abre-dois-editais-de-processos-seletivos
SEADES - Secretaria de Assistência e Desenvolvimento Social do Estado da Bahia,,31,"R$ 3626,54",3626.54,Superior,,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/seades-ba-abre-inscricoes-para-edital-de-processo-seletivo-com-31-vagas
Câmara de Forquilha,,5,"R$ 2477,00",2477.0,Superior,,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/camara-de-forquilha-ce-lanca-concurso-publico-com-cinco-vagas
Prefeitura de Beberibe,,305,"R$ 5534,83",5534.83,Superior,Aberto,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-beberibe-ce-reabre-inscricoes-de-concursos-publicos
Prefeitura de Martinópole,,142,"R$ 4236,00",4236.0,Superior,,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-martinopole-ce-publica-edital-de-concurso-publico-com-diversas-vagas
Prefeitura de Mombaça,,145,"R$ 1518,00",1518.0,Fundamental,,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-mombaca-ce-publica-abertura-das-inscricoes-de-edital-de-processo-seletivo
Prefeitura de Poranga,,7,"R$ 1618,00",1618.0,Ensino Médio,,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-poranga-ce-publica-concurso-publico-para-guardas-municipais
Prefeitura de Lima Campos,,351,"R$ 3036,00",3036.0,Superior,,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-lima-campos-ma-prorroga-inscricoes-de-concurso-publico
Prefeitura de Cantanhede,,6,"R$ 3000,00",3000.0,Superior,,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-cantanhede-ma-lanca-concurso-publico-para-diversas-areas
Prefeitura de Paço do Lumiar,,760,"R$ 4982,19",4982.19,Superior,,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-paco-do-lumiar-ma-abre-inscricoes-para-dois-processos-seletivo
Prefeitura de Serrano do Maranhão,,17,"R$ 3.000,00",3000.0,Superior,,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-serrano-do-maranhao-ma-abre-inscricoes-para-edital-de-concurso-publico
Prefeitura de Turilândia MA,,25,"R$ 1518,00",1518.0,Ensino Médio,,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/concurso-publico-em-turilandia-ma-oferece-25-vagas-para-guarda-municipal-e-agente-de-transito
Prefeitura de Vitória do Mearim,,228,"R$ 4.867,77",4867.77,Superior,,,,2025-10-21T12:47:59.355063,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-vitoria-do-mearim-ma-divulga-228-vagas-em-novo-conucrso-publico
SEAP - Secretaria de Estado de Administração Penitenciária do Maranhão,,0,"R$ 3521,43",3521.43,Superior,,,,2025-10-21T12:47:59.357630,PCI Concurso,https://www.pciconcursos.com.br/noticias/seap-ma-divulga-periodo-de-inscricoes-para-dez-processos-seletivos
"IFPB - Instituto Federal de Educação, Ciência e Tecnologia da Paraíba",,53,"R$ 4967,04",4967.04,Superior,,,,2025-10-21T12:47:59.357630,PCI Concurso,https://www.pciconcursos.com.br/noticias/ifpb-abre-concurso-publico-com-diversas-vagas
Câmara do Município de Baia da Traição,,6,"R$ 1511,84",1511.84,Fundamental,,,,2025-10-21T12:47:59.357630,PCI Concurso,https://www.pciconcursos.com.br/noticias/camara-de-baia-da-traicao-pb-publica-edital-de-concurso-publico-com-seis-vagas
Prefeitura de Alhandra,,12,"R$ 3026,00",3026.0,Ensino Médio,,,,2025-10-21T12:47:59.357630,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-alhandra-pb-publica-edital-de-processo-seletivo-para-cargos-de-nivel-medio
Prefeitura de Brejo dos Santos,,38,"R$ 9000,00",9000.0,Superior,,,,2025-10-21T12:47:59.357630,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-brejo-dos-santos-pb-lanca-edital-de-concurso-publico-com-38-vagas
Prefeitura de Caiçara,,88,"R$ 12.000,00",12000.0,Superior,,,,2025-10-21T12:47:59.357630,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-caicara-pb-promove-concurso-publico-com-salarios-de-ate-12-mil
Prefeitura de Ibiara,,6,"R$ 3026,00",3026.0,Ensino Médio,,,,2025-10-21T12:47:59.357630,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-ibiara-pb-abre-processo-seletivo-para-profissionais-de-nivel-medio
Prefeitura de João Pessoa,,81,"R$ 4950,00",4950.0,Superior,,,,2025-10-21T12:47:59.357630,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-joao-pessoa-pb-anuncia-abertura-de-edital-de-processo-seletivo
UEPB - Universidade Estadual da Paraíba,,28,"R$ 3922,87",3922.87,Superior,,,,2025-10-21T12:47:59.357630,PCI Concurso,https://www.pciconcursos.com.br/noticias/uepb-divulga-dois-editais-de-processos-seletivos
Prefeitura de Quipapá,,16,"R$ 3036,00",3036.0,Ensino Médio,,,,2025-10-21T12:47:59.357630,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-quipapa-pe-abre-edital-de-concurso-publico-para-cargo-de-agente-comunitario-de-saude
CREF12 - Conselho Regional de Educação Física da 12ª Região,,1,"R$ 6653,01",6653.01,Superior,,,,2025-10-21T12:47:59.357630,PCI Concurso,https://www.pciconcursos.com.br/noticias/cref12-pe-publica-concurso-publico-para-agente-de-orientacao-e-fiscalizacao
Governo do Estado de Pernambuco,,118,"R$ 5200,00",5200.0,Superior,,,,2025-10-21T12:47:59.357630,PCI Concurso,https://www.pciconcursos.com.br/noticias/governo-do-estado-de-pernambuco-publica-retificacao-de-processo-seletivo
Prefeitura de Calçado,,36,"R$ 4318,18",4318.18,Superior,,,,2025-10-21T12:47:59.357630,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-calcado-pe-publica-concurso-publico-com-36-vagas
Prefeitura de Casinhas,,5,"R$ 4300,00",4300.0,Superior,,,,2025-10-21T12:47:59.357630,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-casinhas-pe-abre-cinco-vagas-em-novo-processo-seletivo
Prefeitura de Parnamirim,,0,"R$ 3000,00",3000.0,Superior,Suspenso,,,2025-10-21T12:47:59.357630,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-parnamirim-pe-suspende-processo-seletivo
Prefeitura de Paulista,,120,"R$ 1518,00",1518.0,Superior,,,,2025-10-21T12:47:59.357630,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-paulista-pe-abre-concurso-publico-com-120-vagas
Prefeitura de Petrolina,,194,"R$ 3969,99",3969.99,Superior,,,,2025-10-21T12:47:59.357630,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-petrolina-pe-divulga-concurso-publico-com-mais-de-1-mil-vagas
SAD - Secretaria Estadual de Administração e UPE - Universidade de Pernambuco,,24,"R$ 12.366,61",12366.61,Superior,,,,2025-10-21T12:47:59.357630,PCI Concurso,https://www.pciconcursos.com.br/noticias/sad-e-upe-pe-divulgam-processo-seletivo-para-profissionais-de-nivel-superior
Governo do Estado de Pernambuco - CPU,,460,"R$ 8255,00",8255.0,Superior,Suspenso,,,2025-10-21T12:47:59.357630,PCI Concurso,https://www.pciconcursos.com.br/noticias/cpu-pe-suspende-edital-de-concurso-publico-com-diversos-cargos
PC - Polícia Civil do Piauí,,200,"R$ 20.601,38",20601.38,Superior,,,,2025-10-21T12:47:59.357630,PCI Concurso,https://www.pciconcursos.com.br/noticias/pc-pi-publica-retificacoes-de-concurso-publico
Prefeitura de Floriano,,254,"R$ 6806,41",6806.41,Superior,,,,2025-10-21T12:47:59.357630,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-floriano-pi-abre-inscricoes-para-tres-concursos-publicos
Prefeitura de Alagoinha do Piauí,,30,"R$ 1518,00",1518.0,Ensino Médio,,,,2025-10-21T12:47:59.357630,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-alagoinha-do-piaui-pi-abre-30-vagas-em-novo-processo-seletivo
Prefeitura de Passagem Franca do Piauí,,104,"R$ 6332,70",6332.7,Superior,,,,2025-10-21T12:47:59.359774,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-passagem-franca-do-piaui-pi-anuncia-concurso-publico-com-mais-de-80-vagas
Prefeitura de Piripiri,,32,"R$ 2832,15",2832.15,Superior,,,,2025-10-21T12:47:59.359774,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-piripiri-pi-abre-32-vagas-em-novo-concurso-publico
Prefeitura de São José do Seridó,,66,"R$ 4841,44",4841.44,Superior,,,,2025-10-21T12:47:59.359774,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-sao-jose-do-serido-rn-abre-concurso-publico-para-diversas-areas
Câmara de São José do Seridó,,2,"R$ 2100,00",2100.0,Superior,,,,2025-10-21T12:47:59.359774,PCI Concurso,https://www.pciconcursos.com.br/noticias/camara-de-sao-jose-do-serido-rn-abre-inscricoes-para-edital-de-concurso-publico
Prefeitura de Angicos,,15,"R$ 3036,00",3036.0,Ensino Médio,,,,2025-10-21T12:47:59.359774,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-angicos-rn-abre-15-vagas-em-novo-processo-seletivo
TJ - Tribunal de Justiça do Estado do Rio Grande do Norte,,89,,0.0,Superior,,,,2025-10-21T12:47:59.359774,PCI Concurso,https://www.pciconcursos.com.br/noticias/tj-rn-informa-abertura-de-concurso-publico-com-89-vagas
MP - Ministério Público do Estado de Sergipe,,28,"R$ 5474,82",5474.82,Superior,,,,2025-10-21T12:47:59.359774,PCI Concurso,https://www.pciconcursos.com.br/noticias/mp-se-retifica-edital-de-concurso-publico-para-cargos-de-nivel-medio-e-superior
Prefeitura de Monte Alegre de Sergipe,,24,"R$ 1600,11",1600.11,Ensino Médio,,,,2025-10-21T12:47:59.359774,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-monte-alegre-de-sergipe-se-abre-concurso-para-guarda-municipal
