titulo,orgao,vagas,salario,salario_numerico,escolaridade,status,cidade,estado,data_coleta,fonte,link
Prefeitura de Criciúma,,40,"R$ 1648,80",1648.8,Superior,,,,2025-10-16T15:46:34.914322,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-criciuma-sc-publica-concurso-publico-para-auxiliar-de-servicos-educacionais
Prefeitura de Cunha Porã,,0,"R$ 21.375,60",21375.6,Superior,,,,2025-10-16T15:46:34.914322,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-cunha-pora-sc-abre-concurso-publico-com-salarios-de-ate-21-3-mil
Prefeitura de Curitibanos,,20,"R$ 24.946,24",24946.24,Superior,,,,2025-10-16T15:46:34.914322,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-curitibanos-sc-anuncia-retificacao-de-processo-seletivo
Prefeitura de Descanso,,0,"R$ 21.067,76",21067.76,Superior,,,,2025-10-16T15:46:34.914322,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-descanso-sc-divulga-abertura-das-inscricoes-para-processo-seletivo
Prefeitura de Dionísio Cerqueira,,0,"R$ 4051,28",4051.28,Superior,,,,2025-10-16T15:46:34.914322,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-dionisio-cerqueira-sc-abre-processo-seletivo-para-formar-cadastro-reserva
Prefeitura de Florianópolis,,0,"R$ 5505,80",5505.8,Superior,,,,2025-10-16T15:46:34.914322,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-florianopolis-sc-abre-processo-seletivo-para-formar-cadastro-reserva
Prefeitura de Forquilhinha,,46,"R$ 17.336,84",17336.84,Superior,,,,2025-10-16T15:46:34.914322,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-forquilhinha-sc-abre-46-vagas-em-novo-processo-seletivo
Prefeitura de Garuva,,0,"R$ 6890,10",6890.1,Superior,,,,2025-10-16T15:46:34.914322,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-garuva-sc-promove-inscricoes-para-novo-processo-seletivo
Prefeitura de Gaspar,,0,"R$ 5199,50",5199.5,Superior,,,,2025-10-16T15:46:34.916328,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-gaspar-sc-publica-edital-de-processo-seletivo
Prefeitura de Grão-Pará,,2,"R$ 3036,00",3036.0,Médio,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-grao-para-sc-abre-dois-processos-seletivos
Prefeitura de Gravatal,,0,"R$ 4875,85",4875.85,Superior,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-gravatal-sc-abre-processo-seletivo-para-cadastro-reserva-em-diversas-areas
Prefeitura de Guabiruba,,5,"R$ 10.690,61",10690.61,Superior,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-guabiruba-sc-republica-edital-de-processo-seletivo
Prefeitura de Guaraciaba,,1,"R$ 8233,59",8233.59,Superior,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-guaraciaba-sc-anuncia-vaga-para-contador-em-processo-seletivo
Prefeitura de Imbituba,,0,"R$ 4365,12",4365.12,Superior,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-imbituba-sc-abre-dois-processos-seletivos-para-diversas-areas
Prefeitura de Imbuia,,0,"R$ 4867,77",4867.77,Superior,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-imbuia-sc-publica-processo-seletivo-para-cargos-de-nivel-superior
Prefeitura de Indaial,,0,"R$ 4965,61",4965.61,Superior,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-indaial-sc-divulga-edital-de-processo-seletivo
Prefeitura de Iomerê,,8,"R$ 33.095,15",33095.15,Superior,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-iomere-sc-abre-oito-vagas-em-novo-processo-seletivo
Prefeitura de Irineópolis,,10,"R$ 5841,32",5841.32,Superior,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-irineopolis-sc-abre-processo-seletivo-para-cargos-de-nivel-superior
Prefeitura de Itapoá,,0,"R$ 4959,51",4959.51,Superior,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-itapoa-sc-publica-retificacao-de-processo-seletivo
Prefeitura de Jaraguá do Sul,,13,"R$ 4867,77",4867.77,Superior,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-jaragua-do-sul-sc-publica-processo-seletivo-para-cargos-de-niveis-medio-e-superior
Prefeitura de Lages,,385,"R$ 3993,98",3993.98,Superior,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-lages-sc-abre-edital-de-processo-seletivo-com-diversos-cargos
Prefeitura de Luiz Alves,,54,"R$ 14.257,79",14257.79,Superior,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-luiz-alves-sc-abre-inscricoes-de-editais-de-concurso-publico-e-processo-seletivo
Prefeitura de Mafra,,2,"R$ 1879,79",1879.79,Fundamental,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-mafra-sc-abre-duas-vagas-em-novo-processo-seletivo
Prefeitura de Maracajá,,84,"R$ 5941,23",5941.23,Superior,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-maracaja-sc-publica-edital-de-processo-seletivo-com-diversos-cargos
Prefeitura de Maravilha,,0,"R$ 2687,95",2687.95,Superior,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-maravilha-sc-publica-processo-seletivo-para-formar-cadastro-reserva
Prefeitura de Navegantes,,0,"R$ 6062,90",6062.9,Superior,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-navegantes-sc-divulga-processo-seletivo-para-formar-cadastro-reserva
Prefeitura de Palhoça,,6,"R$ 5841,32",5841.32,Superior,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-palhoca-sc-abre-seis-vagas-em-novo-processo-seletivo
Prefeitura de Paraíso,,32,"R$ 14.634,92",14634.92,Superior,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-paraiso-sc-abre-inscricoes-para-tres-editais-de-processo-seletivo
Prefeitura de Pinhalzinho,,0,"R$ 5193,39",5193.39,Superior,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-pinhalzinho-sc-abre-processo-seletivo-para-a-secretaria-municipal-de-educacao
Prefeitura de Piratuba,,0,"R$ 14.464,72",14464.72,Superior,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-piratuba-sc-publica-edital-de-processo-seletivo-com-diversos-cargos
Prefeitura de Praia Grande,,133,"R$ 15.169,76",15169.76,Superior,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-praia-grande-sc-retifica-edital-de-concurso-publico-com-diversos-cargos
Prefeitura de Rodeio,,0,"R$ 3790,61",3790.61,Superior,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-rodeio-sc-abre-processo-seletivo-para-formar-cadastro-reserva
Prefeitura de Sangão,,0,"R$ 7367,88",7367.88,Superior,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-sangao-sc-retifica-edital-de-processo-seletivo-para-formar-cadastro-reserva
Prefeitura de Santa Terezinha do Progresso,,6,"R$ 5226,70",5226.7,Superior,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-santa-terezinha-do-progresso-sc-prorroga-inscricoes-de-processo-seletivo-e-concurso-publico
Prefeitura de Santiago do Sul,,0,"R$ 10.381,66",10381.66,Superior,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-santiago-do-sul-sc-abre-processo-seletivo-com-salarios-de-ate-10-3-mil
Prefeitura de São Carlos - Santa Catarina,,0,"R$ 8834,88",8834.88,Superior,,,,2025-10-16T15:46:34.917007,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-sao-carlos-sc-divulga-retificacoes-de-processos-seletivos
Prefeitura de São Domingos,,32,"R$ 9779,12",9779.12,Superior,,,,2025-10-16T15:46:34.920641,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-sao-domingos-sc-abre-inscricoes-para-processo-seletivo-e-concurso-publico
Prefeitura de São João Batista,,105,"R$ 13.636,72",13636.72,Superior,,,,2025-10-16T15:46:34.920641,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-sao-joao-batista-sc-abre-cinco-concursos-publicos-para-diversos-cargos
Prefeitura de São Miguel do Oeste,,0,"R$ 25.111,68",25111.68,Superior,,,,2025-10-16T15:46:34.921179,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-sao-miguel-do-oeste-sc-abre-concurso-publico-e-processo-seletivo
Prefeitura de Schroeder,,22,"R$ 5354,55",5354.55,Superior,,,,2025-10-16T15:46:34.921179,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-schroeder-sc-lanca-edital-de-processo-seletivo-para-diversos-cargos
Prefeitura de Tangará,,3,"R$ 2200,00",2200.0,Médio,,,,2025-10-16T15:46:34.921179,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-tangara-sc-divulga-abertura-de-processo-seletivo
Prefeitura de Tigrinhos,,25,"R$ 8837,35",8837.35,Superior,,,,2025-10-16T15:46:34.921179,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-tigrinhos-sc-anuncia-25-vagas-em-concurso-publico-e-processo-seletivo
Prefeitura de Treviso,,9,"R$ 4380,07",4380.07,Superior,,,,2025-10-16T15:46:34.921179,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-treviso-sc-abre-processo-seletivo-para-diversos-cargos
Prefeitura de Treze Tílias,,0,"R$ 31.025,34",31025.34,Superior,,,,2025-10-16T15:46:34.921179,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-treze-tilias-sc-abre-inscricoes-para-novo-processo-seletivo
Prefeitura de Tubarão,,25,"R$ 3036,00",3036.0,Ensino Médio,,,,2025-10-16T15:46:34.921179,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-tubarao-sc-publica-retificacao-de-processo-seletivo
Prefeitura de Vargeão,,0,"R$ 5515,00",5515.0,Superior,,,,2025-10-16T15:46:34.921179,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-vargeao-sc-publica-edital-de-processo-seletivo-para-formar-cadastro-reserva
Prefeitura de Zortéa,,3,"R$ 28.607,72",28607.72,Superior,,,,2025-10-16T15:46:34.921179,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-zortea-sc-publica-processo-seletivo-com-salarios-de-ate-28-6-mil
SCGÁS - Companhia de Gás de Santa Catarina,,1,"R$ 11.804,47",11804.47,Superior,,,,2025-10-16T15:46:34.921179,PCI Concurso,https://www.pciconcursos.com.br/noticias/scgas-abre-concurso-publico-para-engenheiros
Secretaria de Estado da Saúde de Santa Catarina,,511,"R$ 9499,54",9499.54,Superior,,,,2025-10-16T15:46:34.921179,PCI Concurso,https://www.pciconcursos.com.br/noticias/secretaria-da-saude-de-santa-catarina-abre-concurso-publico-com-diversas-vagas
SED - Secretaria de Estado da Educação,,394,,0.0,Superior,,,,2025-10-16T15:46:34.921179,PCI Concurso,https://www.pciconcursos.com.br/noticias/sed-sc-abre-inscricoes-para-tres-processos-seletivos
SES - Secretaria de Estado da Saúde de Santa Catarina,,23,"R$ 5212,32",5212.32,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/ses-sc-publica-abertura-de-processo-seletivo-para-cargos-de-niveis-medio-e-superior
CISREUNO - Consórcio Intermunicipal de Saúde da Rede de Urgência e Emergência da Região Ampliada Noroeste,,0,"R$ 9953,15",9953.15,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/cisreuno-abre-processo-seletivo-para-cadastro-reserva-em-diversas-areas
CBMDF - Corpo de Bombeiros Militar do Distrito Federal,,356,"R$ 15.287,06",15287.06,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/cbmdf-retifica-concursos-publicos-para-o-curso-de-formacao-de-pracas
IGESDF - Instituto de Gestão Estratégica da Saúde do Distrito Federal,,0,"R$ 12.744,02",12744.02,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/igesdf-publica-dois-editais-de-processo-seletivo-para-formar-cadastro-reserva
Prefeitura de Catalão,,140,"R$ 9914,08",9914.08,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-catalao-go-abre-inscricoes-para-edital-de-concurso-publico-com-diversas-vagas
Prefeitura de Nova Veneza,,224,"R$ 4318,18",4318.18,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-nova-veneza-go-abre-224-vagas-em-novo-concurso-publico
Câmara de Itumbiara,,10,"R$ 8977,82",8977.82,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/camara-de-itumbiara-go-promove-concurso-publico-com-salarios-de-ate-8-9-mil
CRMV - Conselho Regional de Medicina Veterinária do Estado de Goiás,,6,"R$ 12.028,49",12028.49,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/crmv-go-abre-edital-de-concurso-publico-para-cargos-de-niveis-medio-e-superior
MP - Ministério Público do Estado de Goiás,,0,"R$ 34.083,41",34083.41,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/mp-go-anuncia-abertura-das-inscricoes-para-edital-de-concurso-publico
Prefeitura de Aloândia,,11,"R$ 8000,00",8000.0,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-aloandia-go-lanca-edital-de-concurso-publico-com-11-vagas
Prefeitura de Caldazinha,,61,"R$ 3654,00",3654.0,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-caldazinha-go-publica-edital-de-concurso-publico-com-diversos-cargos
Prefeitura de Cidade Ocidental,,266,"R$ 4867,77",4867.77,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-cidade-ocidental-go-lanca-edital-de-processo-seletivo-com-266-vagas
Prefeitura de Nova Roma,,66,"R$ 7366,10",7366.1,Superior,Aberto,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-nova-roma-go-retifica-concurso-publico
Prefeitura de Novo Planalto,,32,"R$ 4867,77",4867.77,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-novo-planalto-go-abre-32-vagas-em-novo-concurso-publico
Prefeitura de Planaltina,,210,"R$ 9515,24",9515.24,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-planaltina-go-divulga-abertura-de-concurso-publico-com-salarios-de-ate-9-5-mil
Prefeitura de Rianápolis,,5,"R$ 2306,00",2306.0,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-rianapolis-go-publica-edital-retificado-de-concurso-publico
Prefeitura de Rio Verde,,11,"R$ 2113,00",2113.0,Ensino Médio,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-rio-verde-go-abre-processo-seletivo-para-atendente-plantonista
Prefeitura de Senador Canedo,,28,"R$ 2488,06",2488.06,Médio,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-senador-canedo-go-abre-28-vagas-em-novo-processo-seletivo
SEAD - Secretaria de Estado da Administração,,150,"R$ 9434,70",9434.7,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/sead-go-publica-abertura-de-processo-seletivo-com-150-vagas
MSGÁS - Companhia de Gás do Estado de Mato Grosso do Sul,,3,"R$ 10.699,81",10699.81,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/msgas-prorroga-inscricoes-de-concurso-publico-com-salarios-de-ate-10-6-mil
Prefeitura de Batayporã e Câmara de Batayporã,,70,"R$ 16.879,92",16879.92,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-e-a-camara-de-bataypora-ms-abrem-inscricoes-de-editais-de-concurso-publico
Prefeitura de Campo Grande,,0,"R$ 1600,00",1600.0,Fundamental,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-campo-grande-ms-publica-edital-de-processo-seletivo-para-formar-cadastro-reserva
Prefeitura de Eldorado,,2,"R$ 4728,10",4728.1,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-eldorado-ms-publica-processo-seletivo-para-motorista-e-fisioterapeuta
Prefeitura de Laguna Carapã,,3,"R$ 1294,49",1294.49,Fundamental,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-laguna-carapa-ms-abre-novo-processo-seletivo-para-trabalhador-bracal
Prefeitura de Paranhos,,236,"R$ 5970,24",5970.24,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-paranhos-ms-divulga-processos-seletivos-com-mais-de-200-vagas
Prefeitura de Pedro Gomes,,1,"R$ 4650,14",4650.14,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-pedro-gomes-ms-abre-novo-processo-seletivo-com-salarios-de-ate-4-6-mil
Prefeitura de São Gabriel do Oeste,,0,"R$ 8271,03",8271.03,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-sao-gabriel-do-oeste-ms-abre-edital-de-processo-seletivo-para-formar-cadastro
TJMS - Tribunal de Justiça do Estado do Mato Grosso do Sul,,42,,0.0,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/tjms-abre-42-vagas-em-novo-concurso-publico
CREA - Conselho Regional de Engenharia e Agronomia,,29,"R$ 5590,79",5590.79,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/crea-mt-retifica-edital-de-concurso-publico-com-29-vagas
Prefeitura de Alto Garças,,0,"R$ 7637,38",7637.38,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-alto-garcas-mt-publica-retificacoes-de-processos-seletivos
Prefeitura de Alto Taquari,,0,"R$ 5060,87",5060.87,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/edital-de-processo-seletivo-e-divulgado-pela-prefeitura-de-alto-taquari-mt
Prefeitura de Araputanga,,8,"R$ 3117,56",3117.56,Ensino Médio,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-araputanga-mt-abre-processo-seletivo-com-oito-vagas
Prefeitura de Cuiabá,,0,"R$ 1818,14",1818.14,Ensino Médio,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-cuiaba-mt-abre-processo-seletivo-para-cuidador-de-aluno-com-deficiencia
Prefeitura de Juína,,43,"R$ 4647,59",4647.59,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-juina-mt-publica-edital-de-processo-seletivo
Prefeitura de Lucas do Rio Verde,,0,"R$ 5988,39",5988.39,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-lucas-do-rio-verde-mt-publica-processo-seletivo-para-formar-cadastro-reserva
Prefeitura de Marcelândia,,96,"R$ 10.938,09",10938.09,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-marcelandia-mt-abre-concurso-publico-com-96-vagas
Prefeitura de Nobres,,0,"R$ 3692,00",3692.0,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-nobres-mt-publica-edital-de-processo-seletivo
Prefeitura de Nova Bandeirantes,,12,"R$ 3036,00",3036.0,Ensino Médio,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-nova-bandeirantes-mt-abre-edital-de-processo-seletivo-com-12-vagas
Prefeitura de Nova Monte Verde,,92,"R$ 17.326,17",17326.17,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-nova-monte-verde-mt-abre-concurso-publico-com-92-vagas
Prefeitura de Várzea Grande - Mato Grosso,,2946,"R$ 3097,87",3097.87,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-varzea-grande-mt-abre-2946-vagas-em-novo-processo-seletivo
Prefeitura de Vila Rica,,0,"R$ 7562,89",7562.89,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-vila-rica-mt-publica-retificacao-de-processo-seletivo
ALE - Assembleia Legislativa do Estado do Amazonas,,100,"R$ 19.274,90",19274.9,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/ale-am-prorroga-inscricoes-de-concurso-publico
Prefeitura de Codajás,,1,"R$ 6000,00",6000.0,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-codajas-am-divulga-retificacoes-de-concurso-publico
Câmara de Itacoatiara,,28,"R$ 3415,00",3415.0,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/camara-de-itacoatiara-am-divulga-retificacao-de-concurso-publico
CRC - Conselho Regional de Contabilidade do Amazonas,,2,"R$ 3692,41",3692.41,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/crc-am-abre-duas-vagas-em-novo-concurso-publico
Prefeitura de Manaus,,1000,"R$ 5300,57",5300.57,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-manaus-am-divulga-concurso-publico-com-mil-vagas
Prefeitura de Tarauacá - Secretaria Municipal de Educação,,4,"R$ 4867,00",4867.0,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-tarauaca-ac-abre-processo-seletivo-para-profissionais-de-nivel-superior
Ministério Público do Estado do Amapá,,15,"R$ 7978,05",7978.05,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/mp-ap-abre-edital-de-concurso-publico-com-15-vagas
Prefeitura de Laranjal do Jari,,79,"R$ 6375,60",6375.6,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-laranjal-do-jari-ap-abre-79-vagas-em-novo-concurso-publico
CRMV - Conselho Regional de Medicina Veterinária do Estado do Pará,,3,"R$ 2610,39",2610.39,Ensino Médio,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/crmv-pa-abre-edital-de-concurso-publico-para-cargos-de-nivel-medio
Detran - Departamento de Trânsito do Estado do Pará,,110,"R$ 3360,91",3360.91,Ensino Médio,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/detran-pa-publica-processo-seletivo-para-assistentes-de-transito
Marinha do Brasil - 4º Distrito Naval,,3,,0.0,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/comando-do-4-distrito-naval-da-marinha-do-brasil-abre-inscricoes-para-novo-processo-seletivo
Prefeitura de Juruti,,718,"R$ 5500,00",5500.0,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-juruti-pa-abre-inscricoes-para-dois-concursos-publicos
Prefeitura de Ourém,,10,"R$ 3018,00",3018.0,Ensino Médio,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-ourem-pa-abre-processo-seletivo-para-profissionais-de-nivel-medio
Prefeitura de Terra Santa,,50,"R$ 16.533,37",16533.37,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-terra-santa-pa-abre-inscricoes-para-edital-de-concurso-publico
TJ - Tribunal de Justiça do Estado do Pará,,92,,0.0,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/tj-pa-divulga-edital-retificado-de-concurso-publico-com-92-vagas-para-cartorios
Câmara de Porto Velho,,47,"R$ 8146,71",8146.71,Superior,Aberto,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/camara-de-porto-velho-ro-reabre-concurso-publico-com-37-vagas
Prefeitura de Costa Marques,,58,"R$ 14.000,00",14000.0,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-costa-marques-ro-abre-50-vagas-em-novo-processo-seletivo
Prefeitura de Nova União,,11,"R$ 4151,42",4151.42,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-nova-uniao-ro-publica-processo-seletivo-com-11-vagas
Prefeitura de Bonfim,,17,"R$ 3022,73",3022.73,Médio,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-bonfim-rr-publica-processo-seletivo-para-o-samu
Prefeitura de Axixá do Tocantins,,6,"R$ 1518,00",1518.0,Ensino Médio,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-axixa-do-tocantins-to-retifica-novo-concurso-publico
Prefeitura de Arapiraca,,392,"R$ 4380,98",4380.98,Superior,,,,2025-10-16T15:46:34.922991,PCI Concurso,https://www.pciconcursos.com.br/noticias/prefeitura-de-arapiraca-al-abre-concurso-publico-com-392-vagas-na-area-de-educacao
